,CLOSE,COLOR,HIGH,LOW,OPEN,PRICE,TIMESTAMP,DATE
0,0.82453,RED,0.82715,0.821,0.8247575,0.82497,1514103240,2017-12-24 08:14:00
1,0.8243125,RED,0.82534,0.82351,0.82464375,0.8234,1514103600,2017-12-24 08:20:00
2,0.8276,GREEN,0.829,0.8234,0.824478125,0.829,1514103960,2017-12-24 08:26:00
3,0.835645,GREEN,0.83845,0.8260390625,0.8260390625,0.838,1514104320,2017-12-24 08:32:00
4,0.8404075,GREEN,0.8404075,0.83084203125,0.83084203125,0.84479,1514104680,2017-12-24 08:38:00
5,0.8446875,GREEN,0.85,0.835624765625,0.835624765625,0.84637,1514105040,2017-12-24 08:44:00
6,0.84503,GREEN,0.847,0.840156132813,0.840156132813,0.845,1514105400,2017-12-24 08:50:00
7,0.84801,GREEN,0.84996,0.84228,0.842593066406,0.84993,1514105760,2017-12-24 08:56:00
8,0.8536475,GREEN,0.85644,0.845301533203,0.845301533203,0.85639,1514106120,2017-12-24 09:02:00
9,0.8508075,GREEN,0.858,0.849,0.849474516602,0.84723,1514106480,2017-12-24 09:08:00
10,0.842695,RED,0.85074,0.84,0.850141008301,0.84,1514106840,2017-12-24 09:14:00
11,0.8360125,RED,0.84641800415,0.83054,0.84641800415,0.83503,1514107200,2017-12-24 09:20:00
12,0.840535,RED,0.841215252075,0.835,0.841215252075,0.844,1514107560,2017-12-24 09:26:00
13,0.84799,GREEN,0.84947,0.840875126038,0.840875126038,0.8485,1514107920,2017-12-24 09:32:00
14,0.8511375,GREEN,0.86,0.844432563019,0.844432563019,0.84828,1514108280,2017-12-24 09:38:00
15,0.8426725,RED,0.84984,0.8351,0.847785031509,0.84565,1514108640,2017-12-24 09:44:00
16,0.8399525,RED,0.84801,0.83202,0.845228765755,0.8399,1514109000,2017-12-24 09:50:00
17,0.829995,RED,0.842590632877,0.829995,0.842590632877,0.82,1514109360,2017-12-24 09:56:00
18,0.825725,RED,0.836292816439,0.82,0.836292816439,0.8269,1514109720,2017-12-24 10:02:00
19,0.822535,RED,0.84494,0.81,0.831008908219,0.8152,1514110080,2017-12-24 10:08:00
20,0.8174875,RED,0.82995,0.81,0.82677195411,0.815,1514110440,2017-12-24 10:14:00
21,0.8072275,RED,0.822129727055,0.8,0.822129727055,0.80991,1514110800,2017-12-24 10:20:00
22,0.79747,RED,0.814678613527,0.79,0.814678613527,0.79,1514111160,2017-12-24 10:26:00
23,0.7884,RED,0.806074306764,0.78,0.806074306764,0.7801,1514111520,2017-12-24 10:32:00
24,0.79025,RED,0.797237153382,0.78,0.797237153382,0.793,1514111880,2017-12-24 10:38:00
25,0.79756,GREEN,0.8,0.79029,0.793743576691,0.79997,1514112240,2017-12-24 10:44:00
26,0.79323,RED,0.8,0.78,0.795651788345,0.79792,1514112600,2017-12-24 10:50:00
27,0.79996,GREEN,0.8,0.7891,0.794440894173,0.81,1514112960,2017-12-24 10:56:00
28,0.80957,GREEN,0.81998,0.7953,0.797200447086,0.813,1514113320,2017-12-24 11:02:00
29,0.8015075,RED,0.816,0.8,0.803385223543,0.79003,1514113680,2017-12-24 11:08:00
30,0.78893,RED,0.802446361772,0.78,0.802446361772,0.78572,1514114040,2017-12-24 11:14:00
31,0.777995,RED,0.795688180886,0.77,0.795688180886,0.77,1514114400,2017-12-24 11:20:00
32,0.767445,RED,0.786841590443,0.7624,0.786841590443,0.7624,1514114760,2017-12-24 11:26:00
33,0.75475,RED,0.777143295221,0.75,0.777143295221,0.751,1514115120,2017-12-24 11:32:00
34,0.7642975,RED,0.78,0.75,0.765946647611,0.7622,1514115480,2017-12-24 11:38:00
35,0.766055,GREEN,0.78599,0.75823,0.765122073805,0.76,1514115840,2017-12-24 11:44:00
36,0.76,RED,0.765588536903,0.76,0.765588536903,0.76,1514116200,2017-12-24 11:50:00
37,0.76,RED,0.762794268451,0.76,0.762794268451,0.76,1514116560,2017-12-24 11:56:00
38,0.7707175,GREEN,0.786,0.76,0.761397134226,0.76701,1514116920,2017-12-24 12:02:00
39,0.78037,GREEN,0.79998,0.7615,0.766057317113,0.785,1514117280,2017-12-24 12:08:00
40,0.7833725,GREEN,0.79,0.76101,0.773213658556,0.79279,1514117640,2017-12-24 12:14:00
41,0.7787225,GREEN,0.79279,0.77,0.778293079278,0.7751,1514118000,2017-12-24 12:20:00
42,0.7510625,RED,0.778507789639,0.7332,0.778507789639,0.76013,1514118360,2017-12-24 12:26:00
43,0.7441125,RED,0.7689,0.7175,0.76478514482,0.74415,1514118720,2017-12-24 12:32:00
44,0.7383425,RED,0.75444882241,0.73385,0.75444882241,0.73462,1514119080,2017-12-24 12:38:00
45,0.72968,RED,0.746395661205,0.712,0.746395661205,0.73983,1514119440,2017-12-24 12:44:00
46,0.7332325,RED,0.73992,0.72482,0.738037830602,0.7302,1514119800,2017-12-24 12:50:00
47,0.7299075,RED,0.738,0.71207,0.735635165301,0.73302,1514120160,2017-12-24 12:56:00
48,0.7480575,GREEN,0.75511,0.732771332651,0.732771332651,0.759,1514120520,2017-12-24 13:02:00
49,0.7714175,GREEN,0.78002,0.740414416325,0.740414416325,0.7766,1514120880,2017-12-24 13:08:00
50,0.7847225,GREEN,0.79,0.755915958163,0.755915958163,0.7869,1514121240,2017-12-24 13:14:00
51,0.782575,GREEN,0.787,0.770319229081,0.770319229081,0.78332,1514121600,2017-12-24 13:20:00
52,0.78474,GREEN,0.787,0.77,0.776447114541,0.79496,1514121960,2017-12-24 13:26:00
53,0.7868525,GREEN,0.79498,0.78,0.78059355727,0.78643,1514122320,2017-12-24 13:32:00
54,0.78149,RED,0.787,0.77518,0.783723028635,0.78378,1514122680,2017-12-24 13:38:00
55,0.78158,RED,0.78399,0.78,0.782606514318,0.78116,1514123040,2017-12-24 13:44:00
56,0.77696,RED,0.78258,0.775,0.782093257159,0.77514,1514123400,2017-12-24 13:50:00
57,0.7747475,RED,0.779526628579,0.77001,0.779526628579,0.7747,1514123760,2017-12-24 13:56:00
58,0.7746075,RED,0.77713706429,0.7738,0.77713706429,0.7745,1514124120,2017-12-24 14:02:00
59,0.78582,GREEN,0.79,0.77365,0.775872282145,0.78992,1514124480,2017-12-24 14:08:00
60,0.792565,GREEN,0.79482,0.780846141072,0.780846141072,0.79159,1514124840,2017-12-24 14:14:00
61,0.785155,RED,0.7947,0.78,0.786705570536,0.78292,1514125200,2017-12-24 14:20:00
62,0.7875,GREEN,0.79,0.78,0.785930285268,0.79,1514125560,2017-12-24 14:26:00
63,0.796235,GREEN,0.79999,0.786715142634,0.786715142634,0.79991,1514125920,2017-12-24 14:32:00
64,0.80593,GREEN,0.81,0.791475071317,0.791475071317,0.81,1514126280,2017-12-24 14:38:00
65,0.8054475,GREEN,0.81,0.798702535659,0.798702535659,0.8035,1514126640,2017-12-24 14:44:00
66,0.8025475,GREEN,0.80641,0.8,0.802075017829,0.80188,1514127000,2017-12-24 14:50:00
67,0.7979275,RED,0.80338,0.78297,0.802311258915,0.80346,1514127360,2017-12-24 14:56:00
68,0.8128075,GREEN,0.81892,0.800119379457,0.800119379457,0.81509,1514127720,2017-12-24 15:02:00
69,0.8192475,GREEN,0.8299,0.806463439729,0.806463439729,0.814,1514128080,2017-12-24 15:08:00
70,0.815945,GREEN,0.81999,0.812855469864,0.812855469864,0.81579,1514128440,2017-12-24 15:14:00
71,0.8111975,RED,0.81579,0.81,0.814400234932,0.809,1514128800,2017-12-24 15:20:00
72,0.797005,RED,0.812798867466,0.792,0.812798867466,0.79202,1514129160,2017-12-24 15:26:00
73,0.789635,RED,0.804901933733,0.7821,0.804901933733,0.78769,1514129520,2017-12-24 15:32:00
74,0.7942,RED,0.8,0.78769,0.797268466867,0.79011,1514129880,2017-12-24 15:38:00
75,0.7875225,RED,0.799,0.78212,0.795734233433,0.784,1514130240,2017-12-24 15:44:00
76,0.7862125,RED,0.791628366717,0.78002,0.791628366717,0.78969,1514130600,2017-12-24 15:50:00
77,0.7819975,RED,0.78977,0.77824,0.788920433358,0.78,1514130960,2017-12-24 15:56:00
78,0.7896775,GREEN,0.79893,0.77998,0.785458966679,0.7899,1514131320,2017-12-24 16:02:00
79,0.7933425,GREEN,0.8,0.78756823334,0.78756823334,0.7855,1514131680,2017-12-24 16:08:00
80,0.796375,GREEN,0.8,0.7855,0.79045536667,0.8,1514132040,2017-12-24 16:14:00
81,0.800005,GREEN,0.805,0.793415183335,0.793415183335,0.8,1514132400,2017-12-24 16:20:00
82,0.801,GREEN,0.801,0.796710091667,0.796710091667,0.804,1514132760,2017-12-24 16:26:00
83,0.80346,GREEN,0.805,0.798855045834,0.798855045834,0.804,1514133120,2017-12-24 16:32:00
84,0.8106575,GREEN,0.81437,0.801157522917,0.801157522917,0.81426,1514133480,2017-12-24 16:38:00
85,0.8138125,GREEN,0.815,0.805907511458,0.805907511458,0.8153,1514133840,2017-12-24 16:44:00
86,0.813185,GREEN,0.81774,0.809860005729,0.809860005729,0.81,1514134200,2017-12-24 16:50:00
87,0.8056,RED,0.81244,0.8,0.811522502865,0.80021,1514134560,2017-12-24 16:56:00
88,0.8046325,RED,0.80976,0.8,0.808561251432,0.8048,1514134920,2017-12-24 17:02:00
89,0.8081175,GREEN,0.8095,0.80397,0.806596875716,0.8095,1514135280,2017-12-24 17:08:00
90,0.807905,GREEN,0.8095,0.80328,0.807357187858,0.80944,1514135640,2017-12-24 17:14:00
91,0.81163,GREEN,0.81399,0.80683,0.807631093929,0.81399,1514136000,2017-12-24 17:20:00
92,0.8202525,GREEN,0.8213,0.809630546965,0.809630546965,0.825,1514136360,2017-12-24 17:26:00
93,0.8305975,GREEN,0.835,0.814941523482,0.814941523482,0.83468,1514136720,2017-12-24 17:32:00
94,0.8389625,GREEN,0.846,0.822769511741,0.822769511741,0.84003,1514137080,2017-12-24 17:38:00
95,0.8288,RED,0.8423,0.81404,0.830866005871,0.831,1514137440,2017-12-24 17:44:00
96,0.831755,GREEN,0.83393,0.82416,0.829833002935,0.835,1514137800,2017-12-24 17:50:00
97,0.83127,GREEN,0.838,0.82748,0.830794001468,0.82962,1514138160,2017-12-24 17:56:00
98,0.812645,RED,0.831032000734,0.80445,0.831032000734,0.80222,1514138520,2017-12-24 18:02:00
99,0.80596,RED,0.821838500367,0.79895,0.821838500367,0.806,1514138880,2017-12-24 18:08:00
100,0.8154525,GREEN,0.82037,0.80305,0.813899250183,0.8185,1514139240,2017-12-24 18:14:00
101,0.808995,RED,0.81998,0.80488,0.814675875092,0.80524,1514139600,2017-12-24 18:20:00
102,0.80947,RED,0.81707,0.8,0.811835437546,0.81081,1514139960,2017-12-24 18:26:00
103,0.817375,GREEN,0.82,0.81,0.810652718773,0.82,1514140320,2017-12-24 18:32:00
104,0.81628,GREEN,0.82034,0.81,0.814013859386,0.81482,1514140680,2017-12-24 18:38:00
105,0.8227375,GREEN,0.83,0.8122,0.815146929693,0.82255,1514141040,2017-12-24 18:44:00
106,0.82755,GREEN,0.8299,0.818942214847,0.818942214847,0.833,1514141400,2017-12-24 18:50:00
107,0.8311675,GREEN,0.8349,0.823246107423,0.823246107423,0.83,1514141760,2017-12-24 18:56:00
108,0.8219925,RED,0.835,0.813,0.827206803712,0.81998,1514142120,2017-12-24 19:02:00
109,0.81339,RED,0.824599651856,0.8076,0.824599651856,0.81299,1514142480,2017-12-24 19:08:00
110,0.81495,RED,0.8249,0.805,0.818994825928,0.805,1514142840,2017-12-24 19:14:00
